"Id","StationID","BoilerID","PeriodType","PeriodValue","KPD","Production","Consumption"
283,24,"04А",2,240,"91.59538112084444","1266.2613899911782","617.9051958333333"
284,24,"04Б",2,241,"91.41061207943673","1285.9357901294998","611.2272157676346"
285,24,"05А",2,239,"88.14899429406265","2432.1372366899377","329.7651422594142"
286,24,"05Б",2,238,"88.72852764924481","2552.481063633322","317.9062478991595"
287,24,"06А",2,239,"92.7857875778668","1305.446698931154","624.5528535564857"
288,24,"06Б",2,228,"91.33728898170264","1360.2128342710528","667.9197236842106"
289,24,"08А",2,228,"92.33641355622714","1403.3772392962228","656.1825438596493"
290,24,"08Б",2,227,"91.65562403656028","1462.3710762287533","643.349215859031"
291,24,"09А",2,229,"89.90676417539326","1528.0264904472015","612.1177510917028"
292,24,"09Б",2,230,"90.37526897069085","1460.5370495415902","643.0149608695654"
293,24,"10А",2,157,"91.25942690890923","3422.132304155459","593.5213248407645"
294,24,"10Б",2,152,"87.6136954383978","3759.9013205313554","580.2373157894735"
295,25,"01А",2,252,"88.88690894765692","817.7975748757348","1002.0043214285715"
296,25,"01Б",2,257,"89.22000712523723","805.6157243193738","1009.4883968871596"
297,25,"02А",2,147,"90.20629082977119","2365.9143080390963","1072.2105714285708"
298,25,"02Б",2,140,"89.36176194121607","2738.960346675557","1039.3078857142857"
299,25,"05А",2,220,"90.61873955170012","1183.128514685418","999.6820000000007"
300,25,"05Б",2,207,"89.4755886623884","1408.3766241654655","969.6661062801941"
301,25,"06А",2,174,"89.05020437621184","1872.9948370404322","1053.6220977011503"
302,25,"06Б",2,165,"88.55370705324671","2322.8226337794204","960.4728606060611"
303,25,"07",2,119,"89.57706178449797","1617.8848655099534","2954.555815126051"
304,25,"08",2,259,"89.03286771567403","383.15914139080786","3380.5178764478756"
305,25,"09",2,209,"90.10498100010506","702.3539438604114","3322.0823253588487"
306,26,"01А",2,209,"80.53330018613272","4673.132605206609","500.7794545454548"
307,26,"01Б",2,209,"80.05562192349876","4951.2823947243105","473.90582296650695"
308,26,"02Б",2,166,"80.15422634317018","8637.299177269473","431.3699879518073"
309,26,"07",2,234,"84.9837515955982","1641.6802192647604","1164.4997649572645"
310,26,"08",2,142,"84.23124391268587","3402.483290951489","1556.832098591549"
