"Id","StationID","BoilerID","PeriodType","PeriodValue","KPD","Production","Consumption"
212,22,"13M",1,5,"91.06924801512288","13714.820000000002","1.058"
213,22,"14M",1,5,"88.61582619339046","26765.548","0.9804"
214,22,"15M",1,4,"90.60163161512028","23856.174","0.36375"
215,22,"16M",1,6,"88.2160286632073","32540.627000000004","1.3490000000000002"
216,24,"01А",1,30,"92.94879047480832","127040.006","670.2220333333335"
217,24,"01Б",1,30,"92.86135594249069","119231.65100000003","628.3319333333333"
218,24,"02А",1,10,"89.72528455833523","35791.119","573.5787000000001"
219,24,"02Б",1,10,"90.92043473924528","34590.461","548.0476"
220,24,"04А",1,28,"90.96122970553294","105300.52900000002","599.5722857142856"
221,24,"04Б",1,26,"91.29173222971758","95469.31099999999","584.7213461538461"
222,24,"05А",1,23,"90.26456720542924","42215.61499999999","295.1556956521739"
223,24,"05Б",1,27,"88.93443734378539","50017.27500000001","299.5641481481482"
224,24,"06А",1,27,"91.35453549941204","117904.618","691.8732222222222"
225,24,"06Б",1,26,"90.20798296949776","100851.763","617.6677692307693"
226,24,"08А",1,30,"92.64560803093681","133293.135","710.3770666666665"
227,24,"08Б",1,30,"91.51240811528127","127026.31199999999","685.5026333333333"
228,24,"09А",1,23,"89.69948937676746","84683.151","562.1518260869566"
229,24,"09Б",1,30,"89.82484108700875","113533.47000000002","553.6220333333333"
230,24,"10А",1,30,"91.4429570227045","127169.68900000003","611.0637333333332"
231,24,"10Б",1,23,"88.2086292439988","96593.342","653.9925217391303"
232,25,"01А",1,30,"89.13567217078862","205300.489","1084.0158666666666"
233,25,"01Б",1,30,"88.78436926625096","201407.029","1067.3172333333332"
234,25,"02А",1,29,"90.28632417453154","193442.68600000005","1042.2911379310344"
235,25,"02Б",1,28,"88.47714497429666","182386.30399999995","1036.6704642857144"
236,25,"03А",1,15,"88.83370696439559","103853.52199999998","1095.2125333333336"
237,25,"03Б",1,25,"89.6223067071482","167816.95300000004","1056.3380799999995"
238,25,"04А",1,28,"90.33210926220296","179210.36999999997","996.8173928571426"
239,25,"04Б",1,28,"89.74910253840783","172962.405","969.5771071428574"
240,25,"05А",1,29,"89.75296661590505","174009.92400000003","942.675827586207"
241,25,"05Б",1,30,"90.09008653280549","193031.58800000005","1012.3536333333329"
242,25,"06А",1,29,"89.08413484557482","199768.48599999998","1100.9203793103447"
243,25,"06Б",1,30,"88.72094558673493","203779.084","1082.3445333333334"
244,25,"07",1,30,"88.38298323454555","556768.621","2975.6703999999995"
245,25,"09",1,28,"90.44821143990775","602467.5739999999","3404.8245357142855"
246,25,"10",1,9,"87.17669676928276","114553.775","2108.1593333333335"
247,26,"01А",1,31,"80.33017016838495","96004.64699999998","537.0604516129032"
248,26,"01Б",1,31,"80.6598566412596","79773.10599999999","444.1569032258064"
249,26,"02Б",1,31,"84.23836555882832","80527.907","445.2388709677419"
250,26,"04А",1,22,"82.77681983053913","57761.604999999996","443.41159090909093"
251,26,"04Б",1,22,"83.75226004873547","58382.258999999984","443.0973636363635"
252,26,"05",1,10,"81.6756410075105","81523.413","1429.9443999999999"
253,26,"07",1,28,"83.08507273167571","201188.58500000005","1224.8205357142856"
254,26,"08",1,31,"84.93824978424172","325452.662","1770.462161290322"
255,1,"01А",2,312,"91.52653453121873","985200.8189999998","498.291900641025"
256,1,"01Б",2,312,"87.0296540119629","1003701.7960000006","531.6832339743593"
257,1,"02А",2,218,"89.79494461090844","755204.7680000003","553.3152385321102"
258,1,"02Б",2,210,"89.59113322865363","661838.4750000001","506.73662380952345"
259,1,"03А",2,291,"88.84742079848665","923948.5229999998","511.63949140893493"
260,1,"03Б",2,271,"89.93855596683551","756385.2279999994","446.7378154981549"
261,1,"04А",2,257,"90.11363840940597","775553.5020000001","480.50687548638126"
262,1,"04Б",2,250,"88.27268360581301","841160.0570000006","543.2343039999998"
263,1,"05А",2,238,"88.96163702333219","725397.1440000001","491.35953361344554"
264,1,"05Б",2,215,"89.65985231970244","777668.7880000001","577.8846790697671"
265,1,"06А",2,193,"89.79624259213436","574898.8479999999","480.40799999999996"
266,1,"06Б",2,175,"88.4994590726788","505308.68400000007","471.2656342857143"
267,1,"07А",2,148,"87.2862465531142","229584.989","9564.734709459457"
268,1,"07Б",2,161,"89.69574032308871","230742.4699999999","8718.546490683233"
269,2,"01",2,186,"92.68701792429074","849744.2689999995","718.6391344086021"
270,2,"02",2,268,"89.74480490473238","1045198.6070000002","596.1832835820893"
271,2,"03",2,242,"90.46659050490504","1052074.771","665.3126239669419"
272,2,"04",2,273,"91.95291678878131","1633102.0690000001","934.6746153846149"
273,2,"05",2,192,"92.112750224656","1208108.4249999996","977.124901041666"
274,2,"06",2,285,"90.92622654017099","1557306.6810000003","849.7061298245616"
275,3,"08",2,11,"89.49669719942362","34881","505.5355454545454"
276,3,"09",2,73,"88.91175172711307","267214","587.3567397260273"
277,3,"10",2,206,"89.83974726272751","697220","537.0238640776702"
278,3,"11",2,243,"90.96490544488408","832457","536.8554362139915"
279,3,"12",2,267,"90.84367871461994","930621","546.8814981273409"
280,3,"13",2,247,"91.07857433623957","869219","550.7530809716599"
281,3,"14",2,218,"87.87154666979238","793177","590.1905642201835"
282,3,"15",2,84,"91.1348856691578","314738","585.6070952380954"
283,3,"16",2,77,"88.20771599156208","269588","565.7555064935063"
284,4,"04",2,48,"87.32636974873868","103402.34399999998","352.40789583333344"
285,4,"05",2,211,"88.79769514843103","476007.02599999995","362.812118483412"
286,4,"06",2,201,"87.82790509553591","459350.9849999999","371.6253582089552"
287,4,"07",2,237,"86.68702693263779","519500.5330000001","361.1853839662446"
288,4,"08",2,211,"86.78727733104542","500171.8179999999","390.140289099526"
289,4,"09",2,214,"88.76056427117119","515811.24499999976","387.87877102803753"
290,4,"10",2,177,"89.23607514944466","443464.2180000001","401.0290847457627"
291,4,"11",2,143,"89.07757261743089","322867.42500000005","361.9247972027974"
292,4,"12",2,275,"89.3673958821626","656968.979","381.8498618181819"
293,4,"13",2,226,"89.00373798643545","557296.256","395.7037920353983"
294,4,"14",2,244,"87.67960272579866","560639.129","374.3032909836064"
295,4,"15",2,138,"91.35176420450993","331040.221","375.0481376811593"
296,4,"16",2,44,"92.30333151452663","100014.67699999998","351.7749318181818"
297,4,"17",2,32,"90.17574575711677","91708.77300000002","454.01393749999994"
298,4,"18",2,21,"88.53672379733699","63898.871000000014","490.51266666666663"
299,4,"19",2,55,"89.33938057133378","158360.071","460.33085454545443"
300,5,"10",2,90,"90.29685695951471","131865","231.6768333333333"
301,5,"11",2,185,"90.80607722729445","852568","725.0161783783782"
302,5,"12",2,168,"87.12212404972011","624761","609.7905357142857"
303,5,"13",2,200,"90.09250976050019","757880","600.8964599999999"
304,6,"06",2,159,"91.45361359710536","395326.45000000007","382.48928930817607"
305,6,"07",2,117,"91.484683183169","283242.66400000016","375.112188034188"
306,6,"10",2,223,"91.72139302975422","556800.809","388.51252466367714"
307,6,"11",2,220,"91.06880077139087","555425.7370000001","396.07439090909094"
308,6,"12",2,197,"91.38367537619453","506625.0789999999","402.95193908629443"
309,6,"13",2,194,"90.27422082805788","407038.86099999986","324.66207216494837"
310,6,"14",2,276,"91.68077794846467","568530.3310000002","317.9515036231883"
311,6,"15",2,219,"91.70418703830919","450483.87","316.59428767123285"
312,6,"16",2,184,"91.47854371222995","348765.56200000003","292.8922989130435"
313,7,"01",2,272,"91.68781218228368","1169501.8059999999","668.978875"
314,7,"02",2,248,"92.4693398626984","1110902.5349999995","695.7303387096777"
315,7,"03",2,228,"92.22001068253442","988355.1019999997","675.7180745614032"
316,7,"04",2,286,"92.00575924743359","1286296.6700000004","699.3859755244755"
317,7,"05",2,227,"91.94096011432164","1047910.747","719.4933480176217"
318,8,"01",2,206,"88.30074520690687","822361.0889999992","643.1508834951458"
319,8,"02",2,274,"88.22328740907794","1204666.235000001","708.97800729927"
320,8,"03",2,285,"88.1974118451641","1305351.6890000002","739.6342596491223"
321,8,"04",2,295,"92.01684826178791","1488539.906","776.958776271186"
322,8,"05",2,294,"90.16760570176372","1794788.5949999986","962.210210884353"
323,9,"01",2,199,"89.1399709274867","502332","434.5813417085426"
324,9,"02",2,246,"90.43203874071118","669032","465.956857723577"
325,9,"03",2,259,"90.10260063378533","662354","436.35719305019285"
326,9,"04",2,261,"90.44896494705664","707778","462.7089425287359"
327,9,"05",2,274,"89.79135441271717","692409","418.9327518248173"
328,9,"06",2,275,"91.88418857790313","771196","462.89179272727273"
329,9,"07",2,234,"90.61892071206255","665599.8610000003","454.29243589743595"
330,9,"08",2,228,"89.3905900155698","664242.8139999997","465.43142105263144"
331,9,"09",2,177,"88.85602361391861","465384.5450000001","442.78037288135573"
332,9,"10",2,176,"89.00854812426834","461133.914","432.3378011363635"
333,9,"11",2,172,"90.76024549123284","1447750.8840000005","1293.7240058139541"
334,9,"12",2,289,"90.30463189073924","2843568.602000001","1486.4605363321803"
335,9,"13",2,93,"90.4057306355839","441336.87499999994","709.6091397849461"
336,10,"01",2,236,"91.2044546602258","1227579","813.559309322034"
337,12,"01",2,185,"92.26377156065568","1876541.6269999996","1572.8000918918913"
338,13,"01",2,45,"91.96289328369704","38280.05100000001","133.64759999999995"
339,13,"02",2,91,"91.86235573597209","73876.545","126.293010989011"
340,13,"03",2,120,"92.37726965921983","107626.21699999993","139.98785833333335"
341,13,"04",2,202,"91.61440937004294","190798.289","146.73622772277227"
342,13,"05",2,61,"91.86344292736571","52256.706000000006","129.99770491803272"
343,13,"06",2,211,"91.70420530092153","175891.483","130.07538862559247"
344,13,"07",2,137,"91.4994836284769","117044.994","133.1444452554744"
345,14,"01",2,52,"88.05848412294839","45760.29400000001","142.68840384615385"
346,14,"05",2,110,"88.78902387978678","96647.42999999998","141.1673181818182"
347,14,"08",2,145,"89.51017225427951","275180.3380000001","303.03195862068986"
348,14,"09",2,139,"88.32895821612472","206713.75099999993","240.51944604316552"
349,14,"10",2,157,"89.411445148752","222808.095","226.86197452229305"
350,14,"11",2,101,"88.81647060188462","135701.45299999998","215.9084653465346"
351,15,"01А",2,218,"89.10258751433763","995607","733.0680596330271"
352,15,"01Б",2,294,"90.23957972074443","1365408","744.6626768707484"
353,15,"02А",2,274,"90.83713803771279","1252835","727.022412408759"
354,15,"02Б",2,271,"90.86912584803444","1246815","734.007948339483"
355,15,"03А",2,137,"90.08633760219519","663121","780.7006350364962"
356,15,"03Б",2,126,"89.73530741625542","588863","754.3386666666668"
357,15,"04А",2,174,"90.42027596440215","780855","729.1524942528738"
358,15,"04Б",2,176,"88.75919815883529","804577","745.9112159090909"
359,15,"05А",2,255,"90.91716066129298","1174227","745.0823764705889"
360,15,"05Б",2,267,"89.10113960553171","1279992","776.860655430712"
361,15,"06А",2,137,"87.92546661506164","609216","735.361547445255"
362,15,"06Б",2,136,"88.86792631856126","598634","723.6641764705882"
363,17,"04",2,54,"86.55488033254804","82061","251.43459259259254"
364,17,"05",2,78,"87.6477406623893","128059","268.2836410256409"
365,17,"06",2,78,"87.16663344345967","120527","253.27921794871807"
366,17,"07",2,161,"90.66866074218505","613406","601.4136645962733"
367,17,"08",2,233,"91.52622356520222","1026803","694.6374206008583"
368,17,"09",2,203,"90.4314596600492","827616","646.9061576354683"
369,17,"10",2,254,"91.7867079773229","1097089","675.1858070866142"
370,18,"07",2,177,"87.68935092381784","603744","555.6807175141241"
371,18,"08",2,103,"87.52709222700666","343547","544.2819514563106"
372,18,"09",2,233,"89.65592862167925","815039","557.3956523605152"
373,18,"10",2,209,"89.93752864391226","740952","563.0724593301433"
374,18,"11",2,244,"90.76196975378105","898065","579.3903975409831"
375,18,"12",2,231,"90.15314106012264","857795","588.4715887445888"
376,18,"13",2,254,"90.1890879545231","926576","577.8203503937009"
377,18,"14",2,264,"90.47955075950954","958814","573.4935984848486"
378,19,"05",2,147,"89.65278581950108","203625","222.74193877551016"
379,19,"06",2,169,"89.25651176926846","234362","224.0035562130179"
380,19,"07",2,124,"88.79777389803297","162292","212.5160564516129"
381,19,"08",2,213,"89.95666881248681","309402","232.81496244131452"
382,19,"09",2,226,"90.43139463310037","877380","614.1007035398231"
383,19,"10",2,171,"90.12715401772172","703079","652.2730818713452"
384,19,"11",2,244,"89.03942764954017","896926","590.4735778688525"
385,19,"12",2,208,"89.94499725458307","794321","606.9783413461539"
386,20,"01",2,212,"91.14388253390322","2060401","1526.963509433962"
387,20,"02",2,194,"90.52542424786101","1854207","1509.0984845360817"
388,20,"03",2,204,"90.39366441077567","1983159","1538.220911764705"
389,20,"04",2,266,"90.26842685870525","2573991","1533.0918834586469"
390,20,"05",2,289,"91.00121567200321","2820063","1533.1373148788916"
391,20,"06",2,283,"90.41714872562036","2803156","1566.0893816254409"
392,21,"01",2,240,"90.03694206335791","437099","294.2006166666666"
393,21,"02",2,21,"89.2737098518305","36363","286.02709523809534"
394,21,"04",2,198,"89.23544741436963","348078","286.47968181818186"
395,21,"05",2,105,"86.79063347656174","232262","366.37243809523795"
396,22,"07M",2,48,"89.06352807850749","88812.44900000002","4.895499999999999"
397,22,"10M",2,48,"88.96613286662291","104919.84899999997","3.42825"
398,22,"11M",2,37,"88.00618175399765","62365.83899999999","4.249135135135135"
399,22,"12M",2,42,"89.51877811415517","74652.39799999999","7.148999999999998"
400,22,"13M",2,35,"90.54198256586075","73678.70100000002","3.033457142857143"
401,22,"14M",2,67,"89.82972784196616","324788.456","7.436910447761193"
402,22,"15M",2,65,"89.66633058863277","330924.04399999994","6.9224307692307665"
403,22,"16M",2,50,"88.42775762274306","216391.178","10.435219999999994"
404,24,"01А",2,159,"91.40151801763174","605086.176","603.9803522012581"
405,24,"01Б",2,153,"92.08997908651571","593568.0459999997","612.2537647058824"
